,Unnamed: 0,pair,lemma_sim,sent_sim,topic_sim,within_doc,wup_sim,coref_label,cos_sim_ab,cos_sim_ba,cos_sim,sem_total,syn_total,all_total,sem_label,LM_prediction,VIT_LM,LM_VIT,LM_SWIN,SWIN_LM,BEIT_LM,LM_BEIT,LM_CLIP,CLIP_LM,VIT+LM,SWIN+LM,BEIT+LM,CLIP+LM,VIT_LM_real,LM_VIT_real,SWIN_LM_real,LM_SWIN_real,BEIT_LM_real,LM_BEIT_real,CLIP_LM_real,LM_CLIP_real
2383,2383,"('41_5ecbplus.xml_4', '41_11ecbplus.xml_8')",0.0,0.4,1.0,0.0,0.1111111111111111,1,0.554317831993103,0.5979772806167603,0.5761475563049316,1.6872586674160428,0.4,2.0872586674160427,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1
2384,2384,"('41_5ecbplus.xml_4', '41_11ecbplus.xml_9')",1.0,0.2857142857142857,1.0,0.0,1.0,1,0.6849955916404724,0.7580468058586121,0.7215211987495422,2.7215211987495422,1.2857142857142856,4.007235484463828,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2385,2385,"('41_5ecbplus.xml_4', '41_1ecbplus.xml_3')",0.0,0.3636363636363637,1.0,0.0,0.0,1,0.5442073941230774,0.5181635022163391,0.5311854481697083,1.5311854481697085,0.3636363636363637,1.8948218118060718,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2386,2386,"('41_5ecbplus.xml_4', '41_1ecbplus.xml_8')",0.0,0.2222222222222222,1.0,0.0,0.5263157894736842,1,0.4754669070243835,0.4501025378704071,0.4627847224473953,1.9891005119210796,0.2222222222222222,2.2113227341433017,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
2387,2387,"('41_5ecbplus.xml_4', '41_2ecbplus.xml_10')",0.0,0.16,1.0,0.0,0.5,1,0.5433579683303833,0.6280021071434021,0.5856800377368927,2.0856800377368927,0.16,2.245680037736893,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
2388,2388,"('41_5ecbplus.xml_4', '41_2ecbplus.xml_21')",0.0,0.05263157894736842,1.0,0.0,0.2352941176470588,1,0.39318400621414185,0.5500810742378235,0.4716325402259826,1.7069266578730415,0.05263157894736842,1.75955823682041,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2389,2389,"('41_5ecbplus.xml_4', '41_2ecbplus.xml_44')",0.0,0.5,1.0,0.0,0.5263157894736842,1,0.7056017518043518,0.7086119055747986,0.7071068286895752,2.2334226181632597,0.5,2.7334226181632597,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2390,2390,"('41_5ecbplus.xml_4', '41_3ecbplus.xml_5')",0.0,0.16666666666666666,1.0,0.0,0.1111111111111111,1,0.516810417175293,0.53339684009552,0.5251036286354065,1.6362147397465177,0.16666666666666666,1.8028814064131844,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2391,2391,"('41_5ecbplus.xml_4', '41_3ecbplus.xml_7')",0.0,0.3076923076923077,1.0,0.0,0.26666666666666666,1,0.5477442741394043,0.5583571791648865,0.5530507266521454,1.8197173933188115,0.3076923076923077,2.1274097010111195,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2392,2392,"('41_5ecbplus.xml_4', '41_4ecbplus.xml_1')",0.0,0.4444444444444444,1.0,0.0,0.5,1,0.4590131640434265,0.4338942170143128,0.4464536905288696,1.9464536905288696,0.4444444444444444,2.3908981349733143,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2393,2393,"('41_5ecbplus.xml_4', '41_4ecbplus.xml_9')",0.0,0.25,1.0,0.0,0.1111111111111111,1,0.3827996850013733,0.3806589245796204,0.3817293047904968,1.4928404159016082,0.25,1.7428404159016082,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2394,2394,"('41_5ecbplus.xml_4', '41_5ecbplus.xml_22')",1.0,0.08333333333333333,1.0,1.0,1.0,1,0.6203815340995789,0.7349291443824768,0.6776553392410278,3.6776553392410283,2.083333333333333,5.760988672574362,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1
2395,2395,"('41_5ecbplus.xml_5', '41_10ecbplus.xml_4')",1.0,0.2380952380952381,1.0,0.0,1.0,1,0.5391244292259216,0.5054244995117188,0.5222744643688202,2.5222744643688197,1.238095238095238,3.7603697024640574,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2396,2396,"('41_5ecbplus.xml_5', '41_10ecbplus.xml_7')",0.0,0.3461538461538461,1.0,0.0,0.13333333333333333,1,0.3989064693450928,0.42567214369773865,0.4122893065214157,1.5456226398547492,0.3461538461538461,1.8917764860085955,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
2397,2397,"('41_5ecbplus.xml_5', '41_11ecbplus.xml_8')",1.0,0.3,1.0,0.0,1.0,1,0.5680814981460571,0.5620000958442688,0.565040796995163,2.565040796995163,1.3,3.865040796995163,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
2398,2398,"('41_5ecbplus.xml_5', '41_11ecbplus.xml_9')",0.0,0.3928571428571429,1.0,0.0,0.1111111111111111,1,0.5501813292503357,0.5405763387680054,0.5453788340091705,1.6564899451202817,0.3928571428571429,2.0493470879774245,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2399,2399,"('41_5ecbplus.xml_5', '41_1ecbplus.xml_3')",1.0,0.17391304347826084,1.0,0.0,0.0,1,0.5970858931541443,0.5995356440544128,0.5983107686042786,1.5983107686042786,1.1739130434782608,2.7722238120825398,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2400,2400,"('41_5ecbplus.xml_5', '41_1ecbplus.xml_8')",0.0,0.13333333333333333,1.0,0.0,0.125,1,0.575608491897583,0.6205052733421326,0.5980568826198578,1.7230568826198578,0.13333333333333333,1.8563902159531909,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2401,2401,"('41_5ecbplus.xml_5', '41_2ecbplus.xml_10')",1.0,0.1388888888888889,1.0,0.0,0.1176470588235294,1,0.5442976951599121,0.6735275983810425,0.6089126467704773,1.7265597055940067,1.1388888888888888,2.865448594482896,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
2402,2402,"('41_5ecbplus.xml_5', '41_2ecbplus.xml_21')",0.0,0.10344827586206896,1.0,0.0,0.13333333333333333,1,0.34862402081489563,0.542059063911438,0.4453415423631668,1.5786748756965,0.10344827586206896,1.682123151558569,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1
2403,2403,"('41_5ecbplus.xml_5', '41_2ecbplus.xml_44')",0.0,0.17391304347826084,1.0,0.0,0.125,1,0.5757197737693787,0.5933184623718262,0.5845191180706024,1.7095191180706024,0.17391304347826084,1.8834321615488632,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2404,2404,"('41_5ecbplus.xml_5', '41_3ecbplus.xml_5')",1.0,0.2380952380952381,1.0,0.0,1.0,1,0.5080829858779907,0.5122911334037781,0.5101870596408844,2.5101870596408844,1.238095238095238,3.7482822977361225,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2405,2405,"('41_5ecbplus.xml_5', '41_3ecbplus.xml_7')",1.0,0.20833333333333331,1.0,0.0,0.15384615384615385,1,0.5829071998596191,0.608934223651886,0.5959207117557526,1.7497668656019063,1.2083333333333333,2.9581001989352407,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2406,2406,"('41_5ecbplus.xml_5', '41_4ecbplus.xml_1')",1.0,0.19047619047619047,1.0,0.0,0.1176470588235294,1,0.4840657413005829,0.5265275239944458,0.5052966326475143,1.6229436914710438,1.1904761904761905,2.8134198819472336,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2407,2407,"('41_5ecbplus.xml_5', '41_4ecbplus.xml_20')",0.0,0.06451612903225806,1.0,0.0,0.13333333333333333,1,0.3914408981800079,0.5286192893981934,0.4600300937891007,1.5933634271224342,0.06451612903225806,1.657879556154692,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1
2408,2408,"('41_5ecbplus.xml_5', '41_4ecbplus.xml_9')",1.0,0.2307692307692308,1.0,0.0,1.0,1,0.6716963052749634,0.7259387969970703,0.6988175511360168,2.698817551136017,1.2307692307692308,3.929586781905248,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2409,2409,"('41_5ecbplus.xml_5', '41_5ecbplus.xml_4')",0.0,0.18181818181818185,1.0,1.0,0.1111111111111111,1,0.5168085098266602,0.5183455944061279,0.5175770521163939,2.6286881632275048,1.181818181818182,3.8105063450456873,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2410,2410,"('41_6ecbplus.xml_4', '41_10ecbplus.xml_4')",1.0,0.3333333333333333,1.0,0.0,0.0,1,0.6240516901016235,0.5932208895683289,0.6086362898349762,1.6086362898349762,1.3333333333333333,2.941969623168309,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2411,2411,"('41_6ecbplus.xml_4', '41_10ecbplus.xml_7')",0.0,0.13636363636363635,1.0,0.0,0.0,1,0.4679675996303558,0.5169119834899902,0.492439791560173,1.492439791560173,0.13636363636363635,1.6288034279238093,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2412,2412,"('41_6ecbplus.xml_4', '41_11ecbplus.xml_8')",1.0,0.2307692307692308,1.0,0.0,0.0,1,0.5761538147926331,0.6284162402153015,0.6022850275039673,1.6022850275039673,1.2307692307692308,2.833054258273198,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2413,2413,"('41_6ecbplus.xml_4', '41_11ecbplus.xml_9')",0.0,0.1153846153846154,1.0,0.0,0.0,1,0.4494078755378723,0.5952642560005188,0.5223360657691956,1.5223360657691956,0.1153846153846154,1.637720681153811,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
2414,2414,"('41_6ecbplus.xml_4', '41_1ecbplus.xml_3')",0.0,0.21428571428571427,1.0,0.0,0.0,1,0.5999152064323425,0.5924684405326843,0.5961918234825134,1.5961918234825134,0.21428571428571427,1.810477537768228,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2415,2415,"('41_6ecbplus.xml_4', '41_1ecbplus.xml_8')",0.0,0.14285714285714285,1.0,0.0,0.0,1,0.5347468256950378,0.5950973033905029,0.5649220645427704,1.5649220645427704,0.14285714285714285,1.7077792073999132,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2416,2416,"('41_6ecbplus.xml_4', '41_2ecbplus.xml_10')",1.0,0.19230769230769232,1.0,0.0,0.0,1,0.6362629532814026,0.7063741087913513,0.6713185310363771,1.671318531036377,1.1923076923076923,2.863626223344069,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
2417,2417,"('41_6ecbplus.xml_4', '41_2ecbplus.xml_44')",0.0,0.21428571428571427,1.0,0.0,0.0,1,0.5910664200782776,0.6170258522033691,0.6040461361408234,1.6040461361408234,0.21428571428571427,1.8183318504265376,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
2418,2418,"('41_6ecbplus.xml_4', '41_3ecbplus.xml_5')",0.0,0.14285714285714285,1.0,0.0,0.0,1,0.6290334463119507,0.6152286529541016,0.6221310496330261,1.622131049633026,0.14285714285714285,1.764988192490169,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2419,2419,"('41_6ecbplus.xml_4', '41_3ecbplus.xml_7')",0.0,0.1875,1.0,0.0,0.0,1,0.5910583138465881,0.6534270644187927,0.6222426891326904,1.6222426891326904,0.1875,1.8097426891326904,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
2420,2420,"('41_6ecbplus.xml_4', '41_4ecbplus.xml_1')",1.0,0.3636363636363637,1.0,0.0,0.0,1,0.6554325819015503,0.6315205693244934,0.6434765756130219,1.643476575613022,1.3636363636363638,3.0071129392493856,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2421,2421,"('41_6ecbplus.xml_4', '41_4ecbplus.xml_9')",1.0,0.15789473684210525,1.0,0.0,0.0,1,0.5365598201751709,0.5946235060691833,0.5655916631221771,1.5655916631221771,1.1578947368421053,2.7234863999642824,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
2422,2422,"('41_6ecbplus.xml_4', '41_5ecbplus.xml_4')",0.0,0.3333333333333333,1.0,0.0,0.0,1,0.5298922061920166,0.5152986645698547,0.5225954353809357,1.5225954353809357,0.3333333333333333,1.8559287687142692,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2423,2423,"('41_6ecbplus.xml_4', '41_5ecbplus.xml_5')",1.0,0.12,1.0,0.0,0.0,1,0.5804042220115662,0.5676224231719971,0.5740133225917816,1.5740133225917816,1.12,2.6940133225917817,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
2424,2424,"('41_6ecbplus.xml_49', '41_5ecbplus.xml_52')",1.0,0.2,1.0,0.0,1.0,1,0.8147483468055725,0.8086276650428772,0.8116880059242249,2.811688005924225,1.2,4.011688005924225,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
2425,2425,"('41_6ecbplus.xml_5', '41_10ecbplus.xml_3')",0.0,0.3333333333333333,1.0,0.0,0.14285714285714285,1,0.572269082069397,0.6064551472663879,0.5893621146678925,1.7322192575250352,0.3333333333333333,2.0655525908583687,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2426,2426,"('41_6ecbplus.xml_50', '41_5ecbplus.xml_57')",1.0,0.3333333333333333,1.0,0.0,1.0,1,0.6779882311820984,0.6889317035675049,0.6834599673748016,2.6834599673748016,1.3333333333333333,4.016793300708135,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
2427,2427,"('41_6ecbplus.xml_6', '41_10ecbplus.xml_5')",1.0,0.3333333333333333,1.0,0.0,0.0,1,0.7181705236434937,0.6646468043327332,0.6914086639881134,1.6914086639881134,1.3333333333333333,3.0247419973214464,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2428,2428,"('41_6ecbplus.xml_7', '41_10ecbplus.xml_4')",0.0,0.18181818181818185,1.0,0.0,0.1111111111111111,1,0.5235766172409058,0.4562664926052094,0.4899215549230576,1.6010326660341687,0.18181818181818185,1.7828508478523506,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2429,2429,"('41_6ecbplus.xml_7', '41_10ecbplus.xml_7')",0.0,0.1,1.0,0.0,0.2352941176470588,1,0.4976161420345306,0.4888816773891449,0.4932489097118378,1.7285430273588966,0.1,1.8285430273588967,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2430,2430,"('41_6ecbplus.xml_7', '41_11ecbplus.xml_8')",0.0,0.18181818181818185,1.0,0.0,0.1111111111111111,1,0.4598650932312012,0.4193001985549927,0.4395826458930969,1.5506937570042079,0.18181818181818185,1.7325119388223897,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2431,2431,"('41_6ecbplus.xml_7', '41_11ecbplus.xml_9')",1.0,0.13043478260869565,1.0,0.0,1.0,1,0.5016149282455444,0.4689993858337402,0.4853071570396423,2.4853071570396423,1.1304347826086956,3.6157419396483377,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2432,2432,"('41_6ecbplus.xml_7', '41_1ecbplus.xml_3')",0.0,0.16666666666666666,1.0,0.0,0.0,1,0.5020743608474731,0.4372983276844025,0.4696863442659378,1.4696863442659378,0.16666666666666666,1.6363530109326043,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2433,2433,"('41_6ecbplus.xml_7', '41_1ecbplus.xml_8')",0.0,0.10526315789473684,1.0,0.0,0.5263157894736842,1,0.5065832138061523,0.4413819909095764,0.4739826023578644,2.0002983918315485,0.10526315789473684,2.105561549726285,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2434,2434,"('41_6ecbplus.xml_7', '41_2ecbplus.xml_10')",0.0,0.07692307692307693,1.0,0.0,0.5,1,0.5883840322494507,0.5603274703025818,0.5743557512760162,2.074355751276016,0.07692307692307693,2.1512788281990933,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
2435,2435,"('41_6ecbplus.xml_7', '41_2ecbplus.xml_44')",0.0,0.16666666666666666,1.0,0.0,0.5263157894736842,1,0.5496824979782104,0.552211582660675,0.5509470403194427,2.077262829793127,0.16666666666666666,2.2439294964597933,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
2436,2436,"('41_6ecbplus.xml_7', '41_3ecbplus.xml_5')",0.0,0.18181818181818185,1.0,0.0,0.1111111111111111,1,0.5157846212387085,0.5270729064941406,0.5214287638664246,1.6325398749775355,0.18181818181818185,1.8143580567957176,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1
2437,2437,"('41_6ecbplus.xml_7', '41_3ecbplus.xml_7')",0.0,0.3333333333333333,1.0,0.0,0.26666666666666666,1,0.4912065863609314,0.4438856840133667,0.467546135187149,1.7342128018538157,0.3333333333333333,2.067546135187149,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1
2438,2438,"('41_6ecbplus.xml_7', '41_4ecbplus.xml_1')",0.0,0.2,1.0,0.0,0.5,1,0.4661994576454162,0.4377373456954956,0.4519684016704559,1.951968401670456,0.2,2.151968401670456,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2439,2439,"('41_6ecbplus.xml_7', '41_4ecbplus.xml_9')",0.0,0.1176470588235294,1.0,0.0,0.1111111111111111,1,0.37935319542884827,0.3800259232521057,0.37968955934047705,1.4908006704515882,0.1176470588235294,1.6084477292751176,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2440,2440,"('41_6ecbplus.xml_7', '41_5ecbplus.xml_22')",1.0,0.2,1.0,0.0,1.0,1,0.613310694694519,0.6141009330749512,0.6137058138847351,2.6137058138847347,1.2,3.8137058138847353,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
2441,2441,"('41_6ecbplus.xml_7', '41_5ecbplus.xml_4')",1.0,0.3,1.0,0.0,1.0,1,0.5941486954689026,0.486957997083664,0.5405533462762833,2.5405533462762837,1.3,3.840553346276283,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2442,2442,"('41_6ecbplus.xml_7', '41_5ecbplus.xml_5')",0.0,0.08695652173913042,1.0,0.0,0.1111111111111111,1,0.4013020992279053,0.4151901602745056,0.40824612975120544,1.5193572408623166,0.08695652173913042,1.6063137626014468,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2443,2443,"('41_6ecbplus.xml_7', '41_6ecbplus.xml_4')",0.0,0.15384615384615385,1.0,1.0,0.0,1,0.5042878985404968,0.460254818201065,0.482271358370781,2.4822713583707805,1.1538461538461535,3.636117512216935,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2444,2444,"('41_6ecbplus.xml_8', '41_10ecbplus.xml_4')",0.0,0.2,1.0,0.0,0.13333333333333333,1,0.5608154535293579,0.4884477555751801,0.524631604552269,1.6579649378856025,0.2,1.8579649378856025,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
2445,2445,"('41_6ecbplus.xml_8', '41_10ecbplus.xml_7')",1.0,0.3,1.0,0.0,1.0,1,0.7701542973518372,0.75176602602005,0.7609601616859436,2.760960161685944,1.3,4.060960161685943,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
2446,2446,"('41_6ecbplus.xml_8', '41_11ecbplus.xml_8')",0.0,0.2,1.0,0.0,0.13333333333333333,1,0.6360895037651062,0.5240215659141539,0.5800555348396301,1.7133888681729634,0.2,1.9133888681729636,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
2447,2447,"('41_6ecbplus.xml_8', '41_11ecbplus.xml_9')",0.0,0.16216216216216214,1.0,0.0,0.2352941176470588,1,0.5398314595222473,0.5383869409561157,0.5391092002391815,1.7744033178862404,0.16216216216216214,1.936565480048403,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
2448,2448,"('41_6ecbplus.xml_8', '41_1ecbplus.xml_3')",0.0,0.19230769230769232,1.0,0.0,0.0,1,0.5774500370025635,0.5419742465019226,0.5597121417522429,1.559712141752243,0.19230769230769232,1.752019834059935,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
2449,2449,"('41_6ecbplus.xml_8', '41_1ecbplus.xml_8')",0.0,0.1176470588235294,1.0,0.0,0.26666666666666666,1,0.4919866621494293,0.4736117720603943,0.4827992171049118,1.7494658837715784,0.1176470588235294,1.867112942595108,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
2450,2450,"('41_6ecbplus.xml_8', '41_2ecbplus.xml_10')",0.0,0.125,1.0,0.0,0.25,1,0.4876727759838104,0.5513533353805542,0.5195130556821823,1.7695130556821823,0.125,1.8945130556821823,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
2451,2451,"('41_6ecbplus.xml_8', '41_2ecbplus.xml_21')",0.0,0.09090909090909093,1.0,0.0,0.2857142857142857,1,0.5993297696113586,0.6922779679298401,0.6458038687705994,1.931518154484885,0.09090909090909093,2.022427245393976,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
2452,2452,"('41_6ecbplus.xml_8', '41_2ecbplus.xml_44')",0.0,0.14814814814814814,1.0,0.0,0.26666666666666666,1,0.4931409358978272,0.5440723896026611,0.5186066627502441,1.7852733294169107,0.14814814814814814,1.9334214775650589,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
2453,2453,"('41_6ecbplus.xml_8', '41_3ecbplus.xml_5')",0.0,0.07142857142857142,1.0,0.0,0.13333333333333333,1,0.568986713886261,0.5744479894638062,0.5717173516750336,1.7050506850083669,0.07142857142857142,1.7764792564369385,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2454,2454,"('41_6ecbplus.xml_8', '41_3ecbplus.xml_7')",0.0,0.17857142857142858,1.0,0.0,0.3333333333333333,1,0.4766011834144592,0.4534729421138763,0.4650370627641677,1.7983703960975008,0.17857142857142858,1.9769418246689296,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
2455,2455,"('41_6ecbplus.xml_8', '41_4ecbplus.xml_1')",0.0,0.20833333333333331,1.0,0.0,0.25,1,0.4679585695266724,0.4381723701953888,0.4530654698610306,1.7030654698610306,0.20833333333333331,1.911398803194364,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
2456,2456,"('41_6ecbplus.xml_8', '41_4ecbplus.xml_20')",1.0,0.08823529411764706,1.0,0.0,1.0,1,0.7038381695747375,0.7901694178581238,0.7470037937164307,2.7470037937164307,1.088235294117647,3.835239087834077,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
2457,2457,"('41_6ecbplus.xml_8', '41_4ecbplus.xml_9')",0.0,0.2413793103448276,1.0,0.0,0.13333333333333333,1,0.385254830121994,0.4514946639537811,0.4183747470378875,1.5517080803712209,0.2413793103448276,1.7930873907160485,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
2458,2458,"('41_6ecbplus.xml_8', '41_5ecbplus.xml_4')",0.0,0.15384615384615385,1.0,0.0,0.2352941176470588,1,0.5207725167274475,0.4794297516345978,0.5001011341810226,1.7353952518280815,0.15384615384615385,1.8892414056742357,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
2459,2459,"('41_6ecbplus.xml_8', '41_5ecbplus.xml_5')",0.0,0.2,1.0,0.0,0.13333333333333333,1,0.3946101367473602,0.4180493652820587,0.4063297510147095,1.5396630843480428,0.2,1.7396630843480427,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
2460,2460,"('41_6ecbplus.xml_8', '41_6ecbplus.xml_4')",0.0,0.10344827586206896,1.0,1.0,0.0,1,0.497284471988678,0.4772672653198242,0.4872758686542511,2.487275868654251,1.1034482758620692,3.5907241445163196,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
2461,2461,"('41_6ecbplus.xml_8', '41_6ecbplus.xml_7')",0.0,0.1153846153846154,1.0,1.0,0.2352941176470588,1,0.5221515297889711,0.5425928235054016,0.5323721766471863,2.767666294294245,1.1153846153846154,3.883050909678861,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
2462,2462,"('41_7ecbplus.xml_2', '41_10ecbplus.xml_4')",1.0,0.4444444444444444,1.0,0.0,1.0,1,0.5844157338142395,0.5924676060676575,0.5884416699409485,2.5884416699409485,1.4444444444444444,4.032886114385393,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2463,2463,"('41_7ecbplus.xml_2', '41_10ecbplus.xml_7')",0.0,0.2222222222222222,1.0,0.0,0.13333333333333333,1,0.4010000526905061,0.4824914634227753,0.4417457580566407,1.5750790913899742,0.2222222222222222,1.7973013136121962,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2464,2464,"('41_7ecbplus.xml_2', '41_11ecbplus.xml_8')",1.0,0.4444444444444444,1.0,0.0,1.0,1,0.5508908033370972,0.6300191879272461,0.5904549956321716,2.590454995632172,1.4444444444444444,4.034899440076616,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
2465,2465,"('41_7ecbplus.xml_2', '41_11ecbplus.xml_9')",0.0,0.13043478260869565,1.0,0.0,0.1111111111111111,1,0.4362328350543976,0.5531778931617737,0.4947053641080856,1.6058164752191968,0.13043478260869565,1.7362512578278924,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
2466,2466,"('41_7ecbplus.xml_2', '41_1ecbplus.xml_3')",1.0,0.2727272727272727,1.0,0.0,0.0,1,0.6345149278640747,0.557628870010376,0.5960718989372253,1.5960718989372251,1.2727272727272727,2.868799171664498,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
